0,2
1,1
2,0
3,0
4,0
5,0
6,4
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,4
15,2
16,4
17,1
18,1
19,0
20,3
21,0
22,1
23,0
24,1
25,0
26,0
27,3
28,2
29,1
30,3
31,2
32,1
33,7
34,4
35,0
36,1
37,0
38,0
39,0
40,3
41,0
42,3
43,0
44,0
45,0
46,2
47,4
48,1
49,0
50,2
51,0
52,4
53,2
54,2
55,2
56,5
57,0
58,2
59,0
60,0
61,0
62,0
63,0
64,0
65,4
66,0
67,11
68,2
69,6
70,1
71,3
72,2
73,1
74,0
75,1
76,15
77,2
78,0
79,0
80,1
81,5
82,1
83,0
84,3
85,4
86,1
87,0
88,9
89,0
90,1
91,1
92,10
93,0
94,7
95,0
96,0
97,2
98,0
99,0
100,0
101,0
102,0
103,1
104,0
105,2
106,3
107,14
108,5
109,3
110,2
111,1
112,0
113,1
114,0
115,0
116,0
117,2
118,1
119,0
120,3
121,0
122,0
123,0
124,0
125,7
126,2
127,2
128,0
129,2
130,0
131,7
132,1
133,0
134,0
135,3
136,0
137,0
138,0
139,0
140,0
141,0
142,0
143,2
144,0
145,0
146,0
147,0
148,0
149,0
150,0
151,1
152,0
153,0
154,4
155,7
156,0
157,0
158,0
159,0
160,0
161,0
162,0
163,4
164,0
165,6
166,0
167,0
168,4
169,4
170,0
171,0
172,0
173,1
174,0
175,0
176,0
177,0
178,0
179,0
180,0
181,0
182,0
183,0
184,0
185,1
186,0
187,0
188,0
189,1
190,0
191,2
192,2
193,0
194,7
195,0
196,0
197,1
198,1
199,2
200,2
201,1
202,0
203,0
204,0
205,1
206,2
207,0
208,0
209,0
210,7
211,2
212,0
213,0
214,0
215,0
216,11
217,0
218,0
219,0
220,0
221,0
222,0
223,1
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,1
236,0
237,0
238,1
239,0
240,0
241,1
242,0
243,0
244,0
245,1
246,0
247,0
248,0
249,2
250,0
251,0
252,2
253,0
254,0
255,0
256,0
257,0
258,1
259,0
260,0
261,5
262,1
263,0
264,0
265,0
266,0
267,5
268,1
269,0
270,1
271,0
272,0
273,7
274,0
275,0
276,3
277,1
278,0
279,3
280,1
281,0
282,2
283,0
284,0
285,0
286,0
287,0
288,1
289,0
290,1
291,2
292,1
293,3
294,0
295,1
296,0
297,0
298,0
299,1
300,0
301,0
302,0
303,0
304,0
305,0
306,0
307,3
308,0
309,0
310,1
311,1
312,2
313,0
314,0
315,0
316,0
317,1
318,2
319,3
320,0
321,0
322,0
323,0
324,0
325,0
326,0
327,0
328,0
329,1
330,1
331,0
332,1
333,0
334,0
335,0
336,1
337,0
338,0
339,0
340,1
341,0
342,0
343,2
344,0
345,3
346,0
347,0
348,0
349,1
350,0
351,2
352,0
353,0
354,0
355,1
356,0
357,9
358,1
359,2
360,5
361,0
362,0
363,0
364,1
365,0
366,0
367,12
368,0
369,0
370,4
371,0
372,0
373,1
374,0
375,0
376,0
377,1
378,0
379,0
380,0
381,1
382,0
383,1
384,0
385,0
386,3
387,5
388,0
389,0
390,1
391,1
392,1
393,2
394,3
395,0
396,1
397,2
398,1
399,0
400,0
401,1
402,1
403,0
404,0
405,0
406,0
407,1
408,2
409,11
410,8
411,0
412,0
413,1
414,0
415,2
416,0
417,0
418,0
419,0
420,0
421,0
422,0
423,0
424,1
425,2
426,2
427,0
428,0
429,2
430,4
431,0
432,0
433,1
434,3
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,3
445,0
446,1
447,2
448,0
449,0
450,0
451,0
452,1
453,0
454,11
455,20
456,23
457,2
458,3
459,0
460,1
461,0
462,1
463,0
464,3
465,4
466,0
467,0
468,6
469,0
470,0
471,0
472,1
473,2
474,0
475,6
476,1
477,3
478,0
479,0
480,3
481,1
482,0
483,0
484,0
485,0
486,0
487,0
488,5
489,0
490,0
491,0
492,0
493,0
494,1
495,0
496,1
497,0
498,11
499,0
500,0
501,1
502,0
503,2
504,3
505,0
506,0
507,1
508,0
509,0
510,15
511,2
512,1
513,1
514,1
515,1
516,9
517,0
518,0
519,1
520,0
521,1
522,1
523,2
524,0
525,0
526,3
527,0
528,1
529,6
530,0
531,0
532,0
533,0
534,0
535,1
536,0
537,3
538,0
539,0
540,0
541,1
542,3
543,5
544,0
545,0
546,0
547,0
548,0
549,0
550,0
551,0
552,3
553,0
554,0
555,0
556,0
557,1
558,0
559,2
560,5
561,0
562,0
563,0
564,3
565,0
566,2
567,0
568,9
569,0
570,8
571,0
572,0
573,0
574,2
575,3
576,4
577,1
578,1
579,0
580,2
581,2
582,0
583,2
584,0
585,0
586,0
587,1
588,5
589,0
590,0
591,9
592,0
593,0
594,0
595,1
596,0
597,0
598,2
599,0
600,0
601,4
602,4
603,0
604,0
605,0
606,0
607,0
608,0
609,0
610,0
611,0
612,0
613,0
614,0
615,0
616,0
617,0
618,0
619,0
620,0
621,0
622,0
623,0
624,0
625,0
626,0
627,0
628,0
629,0
630,0
631,0
632,0
633,0
634,0
635,2
636,0
637,0
638,0
639,0
640,0
641,0
642,2
643,0
644,0
645,0
646,0
647,0
648,0
649,2
650,0
651,0
652,3
653,0
654,0
655,0
656,2
657,2
658,1
659,1
660,0
661,0
662,0
663,0
664,1
665,0
666,1
667,0
668,0
669,0
670,0
671,0
672,1
673,0
674,0
675,0
676,1
677,0
678,0
679,0
680,0
681,0
682,0
683,9
684,0
685,0
686,0
687,0
688,9
689,1
690,0
691,0
692,0
693,0
694,0
695,0
696,0
697,0
698,0
699,1
700,2
701,0
702,2
703,2
704,0
705,0
706,0
707,4
708,2
709,2
710,0
711,0
712,2
713,0
714,0
715,0
716,1
717,0
718,0
719,0
720,0
721,0
722,5
723,6
724,4
725,0
726,0
727,0
728,3
729,0
730,0
731,0
