0,0,0,0,0,0,0,0,0,0,0,4439.063956,8239.479872,7355.858330,10147.061161,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,802,749,735,796,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,4064.718339,3526.832792,7531.435050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,812,789,772,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,4519.937317,5076.339669,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,913,857,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,6414.962662,4142.530206,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,932,913,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,6224.705229,9829.660908,9056.389388,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,959,967,942,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,8940.481369,7637.297038,4376.099629,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,940,929,878,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,8976.416553,12397.394226,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,954,883,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,9366.936096,7512.194732,6120.123473,15966.575799,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,833,856,857,855,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,3593.362367,4532.045377,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,720,697,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,5035.947358,3472.442431,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,680,649,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,12994.311433,6692.299918,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,712,700,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,9561.771214,17723.832081,15623.849316,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,593,676,588,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0,8755.725415,7251.454755,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,801,833,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0,8921.907982,9529.917885,25068.780541,11072.817216,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,968,906,995,847,0,0,0,0,0,0
